perm_id,name,ticker,jc_industry_perm_id,industry_name,ranked_in_2021,ranked_in_2020,ranked_in_2019,ranked_in_2018
f61c5fe4aec3f3550f9f63be6,Pinnacle West Capital Corp,PNW,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
a3f4e18bc2188d6491b3eee82,Insulet Corp,PODD,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,0
a261cfbe875cf0e3887466de4,Pool Corp,POOL,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
1797c092e805f639a6ae3fe4e,"Post Holdings, Inc.",POST,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
f424e4975d137b040c4d220fb,Pilgrims Pride Corporation,PPC,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
ec19d15df3b8840bc8b5ff8b1,PPD,PPD,83ae5dbf7ddd148ec0fcaef46d6d3183,Health Care Providers,1,0,0,0
5e60e269695f719a475f706fa,PPG Industries Inc,PPG,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,1,1,1,1
b916118beddfb300e65e6f59a,PPL Corp,PPL,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
0069b65948fbc0b72786e59cc,ProAssurance,PRA,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,0,0,0,1
b19d8d2471f36960b4caee0af,"PRA Health Sciences, Inc.",PRAH,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,0
24299215d98550f96d62d4ab7,Perrigo Co PLC,PRGO,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
79022d9b1b5315c7c10f9c7f8,"Primerica, Inc.",PRI,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,0,0
6070f4d6fbe73cc0bfd39db76,Prudential Financial Inc,PRU,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
d24992c79e1b62d2d0e5ad924,"Pluralsight, Inc.",PS,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,0,0
3287a6bd074210b28e639eb98,Public Storage,PSA,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,1
da170cf29af73ceca06da7d47,Pure Storage Inc,PSTG,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,1,0
1bec00a08429b572ab1f31283,Phillips 66,PSX,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
d26e36765d0eba13e6ecc8b9d,PTC Inc.,PTC,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
1f141c9eb8add0f000c4fd5d7,"Patterson-UTI Energy, Inc.",PTEN,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,0,1,1,1
65790587bab4afba9e760fddb,Peloton,PTON,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,0,0,0
58e21e9b0212e3d467b9b1618,PVH Corp.,PVH,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
8d21d8547e80bbb960d53bf4b,PIVOTAL SOFTWARE,PVTL,719d067b229178f03bcfa1da4ac4dede,Software,0,0,0,0
10c5c80fa71f8f9ec157970d6,Quanta Services Inc,PWR,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
1be4a6544ba0506e42f4a4c8a,Praxair Inc,PX,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,0,0,1,1
b2343e49cda56a81fc07ccacd,Pioneer Natural Resources Company,PXD,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
c9f6e06817fcd881b15e180f6,Paypal Holdings Inc,PYPL,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
1bc86621c4a61db457a38072b,Qualcomm Inc,QCOM,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
d84b26925c90fe9986972297f,QUIDEL CORP,QDEL,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,0,0,0
9a6a30abc00cae87565ce1bb4,QEP Resources Inc,QEP,5186f581089f313773b32576818b79fe,Oil & Gas,0,0,1,1
4398d6cb21018b1bea431b208,"Qurate Retail, Inc.",QRTEA,3b563524fdb17b4a86590470d40bef74,Media,1,1,1,0
1434b6a2af2da4576542fb6bc,Qorvo Inc,QRVO,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
35527b98758ea6ad107973c5d,"Ryder System, Inc.",R,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,1
e80b7986968da62118443b132,Rite Aid,RAD,6b1d375c47f362d90b6f5791dd1775be,Food & Drug Retailers,0,0,0,1
a29b30bff6eb2d3c782a9968d,Regal-Beloit Corp,RBC,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
ba2fee0bbcb541c2ea4e32eef,Royal Caribbean Cruises Ltd,RCL,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
3cdb88500389c84efde260bec,Everest Re Group Ltd,RE,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
268fb8b20ebe85c9d448097a4,Regeneron Pharmaceuticals Inc,REGN,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
5c736eeaa0d77a5e24e0ac117,RPC Inc,RES,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,0,0,1,1
730044e6f6d0bdff09e7613ec,"Reata Pharmaceuticals, Inc. ",RETA,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,0,0,0
0a535d2d5110b02b45f0e7484,Reynolds Consumer Products Inc. ,REYN,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,0,0,0
b5a080eb25204b8495cfb7d31,Resideo Technologies,REZI,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,0,1,0,0
dc15cf89645da4a831bb5a927,Regions Financial Corporation,RF,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
9ac9d6b0839c603de07c02705,Reinsurance Group of America Inc,RGA,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
fa45133b563251c0adca461ba,Regal Entertainment,RGC,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,0,0,0,1
a31d6b9e7fd1c896863b96f2e,Repligen Corporation ,RGEN,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,0,0,0
1ab89dec9458e71c73b0f9097,Royal Gold Inc,RGLD,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,1,1,1,1
25f7354e9942720441066921e,Robert Half International Inc,RHI,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
1256cf08c0b64f50d7b7487e2,Red Hat Inc,RHT,719d067b229178f03bcfa1da4ac4dede,Software,0,0,1,1
4c19308f0f4f56841a74453c9,Transocean Ltd,RIG,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,0,1,1,1
c667496b4d22ce39700181592,Raymond James Financial Inc,RJF,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
ea372535a5f629ce2c0f593f1,Ralph Lauren Corp,RL,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
198c0f5e71b9ff48429d6042f,Realogy Group LLC,RLGY,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,0,0,1,1
25bcc8eb423980a2a977e8e72,ResMed Inc,RMD,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
23d853601e1f3dad9a432e86e,RingCentral Inc,RNG,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,0
4adb67bbf75261888ec5c5f58,RenaissanceRe Holdings Ltd,RNR,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
664356cd22a718ba2444850b6,Rockwell Automation Inc,ROK,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
b6d84bff840616b9f1eec5cc2,"Roku, Inc",ROKU,3b563524fdb17b4a86590470d40bef74,Media,1,1,0,0
f86707738387e3c6b19ca4a86,Rollins Inc,ROL,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
adb75398050809646c1224652,"Roper Technologies, Inc ",ROP,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
52f97127274f57b0693326797,Ross Stores Inc,ROST,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
9156d89984bbd4d58d48ccdd3,RealPage,RP,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,0
ea1680421b21382aa19982950,RPM International Inc,RPM,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,1,1,1,1
34f21c8e24e1c91f3343269c6,Range Resources Corp,RRC,5186f581089f313773b32576818b79fe,Oil & Gas,0,1,1,1
2e272f015f6ffe5bdd21519d6,Reliance Steel & Aluminum Co,RS,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,1,1,1,1
9e16d350e6444416d2c842fba,Republic Services Inc,RSG,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
71b343d0c904f17a9144965f7,RSP Permian Inc,RSPP,NULL,,0,0,0,1
e29a9b36bb7562025d7e89b40,Raytheon Company,RTN,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,0,1,1,1
f24ae0e655f66a765f4580185,Raytheon Technologies Corp,RTX,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,1,1,1
cc37c6c0124d5530392ab503d,Rayonier,RYN,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,0,0,0,1
9f9e10567b20d0afa5c28abe4,Sprint Corp,S,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,0,1,1,1
98fa7c62cf75528668ca68cb8,Sabre Corp,SABR,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
ae0c9051fb21beaa4eae35f3a,Sage Therapeutics Inc,SAGE,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,0
1c5e6c28412fb7fe022b73713,Science Applications International Corporation,SAIC,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,0,0,0
9981d9065139cd71f89ea3961,"The Boston Beer Company, Inc. ",SAM,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,0,0,0
663b88a464abd8a85c67c74d7,EchoStar Corp,SATS,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,1,1
f5b2106b1acc0e86f104c1fe8,Spirit Airlines,SAVE,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,0,0,0,1
21dd95fa9b9a59832fcc60548,SBA Communications Corp,SBAC,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,1
35051f5df11233bd8f0a81e98,Sinclair Broadcast Group,SBGI,3b563524fdb17b4a86590470d40bef74,Media,0,1,0,0
d99f65ef54d77f03a0542ab8a,Sally Beauty Holdings,SBH,053e0bc8b9627b28e2ed8029a34b35bd,Retail,0,0,0,1
c3cb0cf22f2d359032aee9627,Signature Bank,SBNY,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
cfb36e821047b4a296dd96c41,Starbucks Corporation,SBUX,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
8f6e5c526ead3decf7fba65dc,Santander Consumer USA Holdings Inc,SC,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,1,1
694d6d685a4dac5fdcf97b79b,Southern Copper Corporation,SCCO,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,1,1,1,1
a29fd456004ed86322d69ee68,SCANA Corp,SCG,ceba282b7418b7f199798b645e1cba56,Utilities,0,0,1,1
0af234d811bb12e1ae3528a7e,Charles Schwab Corporation,SCHW,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
5562dbbdcdedd99103ac558be,Service Corporation International,SCI,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
d0c4ab5a26ef3ba6a381c4c46,Seaboard Corp,SEB,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
476eea04d230a670a106a8eb7,Solaredge,SEDG,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,0,0,0
5e09cbf61574cc883e9665c06,Sealed Air Corp,SEE,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
a5847662ff9f06667261273d6,SEI Investments Co,SEIC,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
51bb6b9f6c3510f55c50756ee,ServiceMaster Global Holdings,SERV,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
0df7118263c95ed7d820e0b41,Sprouts Farmers Market Inc,SFM,6b1d375c47f362d90b6f5791dd1775be,Food & Drug Retailers,1,1,1,1
ec5606124fa19720869c1a220,"Seattle Genetics, Inc.",SGEN,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
131554636ffff8102b2fd0be6,The Sherwin-Williams Company,SHW,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
2c8082bb4b874af18eca9c0aa,Signet Jewelers,SIG,053e0bc8b9627b28e2ed8029a34b35bd,Retail,0,0,0,1
49f82337080efd4b60723f296,SiriusXM Holdings Inc.,SIRI,3b563524fdb17b4a86590470d40bef74,Media,1,1,1,1
5d931f6e3421d21d59a18b9f4,SVB Financial Group,SIVB,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
0245419ed880768a62d48ca19,Six Flags Entertainment Corporation,SIX,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
bc0f29733a0dcd51853f73b99,The J. M. Smucker Company,SJM,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
a8db49013998574c59f4f4d19,"Skechers U.S.A., Inc.",SKX,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
9c704a6b1730401456af6eb40,Schlumberger Limited ,SLB,8eeb54b8e9786d5ed4cf8ff2686e2d42,Energy Equipment & Services,1,1,1,1
cf50dadcd3871c9df83927e77,SL Green Realty Corp,SLG,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,0
40dd406ec08da284e71daff22,Silgan Holdings Inc,SLGN,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
7f4aa42cbf3e2c7fccfd8e7cc,SLM Corporation,SLM,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
1afc2698df3aac2ad5a200bda,SM Energy Company,SM,5186f581089f313773b32576818b79fe,Oil & Gas,0,0,1,1
5565c17abe20a7c9a9813a79c,Smartsheet Inc.,SMAR,719d067b229178f03bcfa1da4ac4dede,Software,1,1,0,0
5a278911d7f600390d7212b06,The Scotts Miracle-Gro Company,SMG,6089771c4b5ac170dfb12ccafc589ce9,Chemicals,1,1,1,1
37b257851ae0f0a0dba07ac0d,Snap-On Inc,SNA,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
8d656489780e933a750f0765f,Schneider National Inc,SNDR,a600971fdd23ea1f5685d7ee01d5f5c3,Transportation,1,1,1,0
22773f8319254d70baaeb618d,Scripps Networks Interactive,SNI,3b563524fdb17b4a86590470d40bef74,Media,0,0,0,1
57da0dbd6fcb0faf41c494cc9,Synopsys Inc,SNPS,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
1215bb0dac97ca497f40de499,Synovus Financial Corp,SNV,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
616b6dd80f11ec054da7eeee9,SYNNEX Corpration,SNX,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,1,1,0,0
d9d8b9b691cb96a3651d99e94,The Southern Company,SO,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
9ea798add8104472578876943,Sonoco Products Company,SON,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,1,1,1
36fe7e657df9562e9fd2b5269,Spectrum Brands Holdings Inc,SPB,b5a874f85f2aea08ebd2fa66376cb0e7,Personal Products,1,1,1,1
ed61cd72b42031638ea626d73,Virgin Galactic,SPCE,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,0,0,0
15675dc70eb7a151c8be4d217,Simon Property Group Inc,SPG,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,0
7910e937b20ebe3652be2defa,S&P Global Inc.,SPGI,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,1,1
cfd6ec616f650ad70962dc91d,Splunk Inc,SPLK,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
cbc6b7c17305d629c46a52558,SPOTIFY TECHNOLOGY SA,SPOT,3b563524fdb17b4a86590470d40bef74,Media,0,0,0,0
326df96af72c2381429e3a3e9,Spirit Aerosystems Holdings Inc,SPR,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,1,1,1
9edb2885db6565bfae4a125af,Square Inc,SQ,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
8a503418bbd40cc82faca8298,Stericycle Inc,SRCL,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
660ddbd08902a82b0c842d0ee,Sempra Energy,SRE,ceba282b7418b7f199798b645e1cba56,Utilities,1,1,1,1
327d972ba12c97202229a542e,"Sarepta Therapeutics, Inc.",SRPT,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,0
3d88b988e3625ff24b21254e8,"SS&C Technologies, Inc.",SSNC,719d067b229178f03bcfa1da4ac4dede,Software,1,1,1,1
12d0e54549abd3280ea1acf67,Sensata Technologies Holding plc,ST,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
c080f547b4919a942da8be74d,Extended Stay America Inc,STAY,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
02348692054b8b885b3024cbd,STERIS plc,STE,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
6c146fd63271db5ccd51f8442,SunTrust Banks Inc,STI,0927b0b8a7a95b5f02808e24b954e3e3,Banks,0,1,1,1
4366a5818c58da70430e1883d,Sterling Bancorp,STL,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,0
8ead349141f426a36eb181153,Steel Dynamics Inc,STLD,b9a140691b80e2a764a04b14a3d816b9,Basic Resources,1,1,1,1
32d8e4141d23352b79100faf4,State Street Corp,STT,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
b6992df53dd7d2853167974a6,Constellation Brands Inc,STZ,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
1c4e16af3d17dcbc9ab6399bc,Sun Communities Inc,SUI,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,1,1,1,0
0618237069cfa629276b46fb1,Service Properties Trust,SVC,d84514acf6dd2dbbac51a77bd394e0ac,Real Estate,0,1,0,0
182f08d271258d090ebff3a92,Switch Inc,SWCH,c8205c7636e728d448c2774e6a4a944b,Internet,1,1,1,0
67fe98f0a3007a3843e3a8694,"Solarwinds, Inc.",SWI,719d067b229178f03bcfa1da4ac4dede,Software,1,1,0,0
c1e62047e2f6e3dbd21bd4cd3,"Stanley Black & Decker, Inc.",SWK,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
2befbbc91f7f958cb61d3868b,Skyworks Solutions Inc,SWKS,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
fdfb023711d1153a0f54afbfa,Southwestern Energy,SWN,5186f581089f313773b32576818b79fe,Oil & Gas,0,0,0,1
1d0d0fcac3934e260d72c226f,Synchrony Financial,SYF,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,1,1
bb84a778052d69cfb02c26c31,Stryker Corp,SYK,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
e538c55105eeecf73351309cc,"Syneos Health, Inc. ",SYNH,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,0,0,0
4552ef0351b2b259717fd3c09,Sysco Corp,SYY,6b1d375c47f362d90b6f5791dd1775be,Food & Drug Retailers,1,1,1,1
27175bbde0815877276b9bd73,AT&T Inc,T,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,1,1,1,1
77b5870741626e5197aac5a71,Molson Coors Brewing Company,TAP,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
6a1e55e53948f3f271bfd71a1,Texas Capital Bancshares Inc,TCBI,0927b0b8a7a95b5f02808e24b954e3e3,Banks,0,1,1,0
a6c8db38f55d2a10792a2eecf,TCF Financial Corp,TCF,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
c44048a10041945983ac9dc36,Teradata Corp,TDC,26bf8f8d573c40a59aebf4eb0e5d914f,Computer Services,1,1,1,1
20161b09f4f2a91f4b79a9e5a,TransDigm Group Inc,TDG,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,1,1,1
50f4bf91fbc821c3c6ed33ed7,Teladoc Health,TDOC,83ae5dbf7ddd148ec0fcaef46d6d3183,Health Care Providers,1,0,0,0
8bb4c4f649bec70a289b1ef9d,Telephone & Data Systems Inc,TDS,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,1,1,1,1
5c289d5e786d131dddeb72b69,Teledyne Technologies Inc,TDY,c858b4ff24bc25a5b36ea56dad3897db,Aerospace & Defense,1,1,1,1
6cf5d5853f5778b0fa1136db1,TECH DATA CORP,TECD,955e5ef956e469bce74b0d640f18c9fb,Technology Hardware,0,0,0,0
8a5f6e65599ec1fd039710bef,Bio-Techne Corp,TECH,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,1,1,1,1
067b797b631a9f0fbbd23003f,Teradyne Inc,TER,1ecd5cf57e6c65fce778542d3578a2fd,Semiconductors & Equipment,1,1,1,1
f1067d00e158f4ee9d0293c7c,Terex Corp,TEX,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,0,0,1,1
7b422503d22c7b6986b290f24,Truist Financial Corporation,TFC,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
6a8e39fa840d09e14fb3075eb,TFS Financial Corp,TFSL,0927b0b8a7a95b5f02808e24b954e3e3,Banks,1,1,1,1
206d31889fe988c3ee5ea769f,Teleflex Inc,TFX,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
653db70366902dc0713702c39,TEGNA,TGNA,3b563524fdb17b4a86590470d40bef74,Media,0,0,0,1
4db0fb55a9bf789c6774bfd0a,Target Corporation,TGT,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
c830119c3e26f6b39e29f4776,"The Hanover Insurance Group, Inc.",THG,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
0da0d8003176224721f00f085,Thor Industries Inc,THO,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
d5418dff87f01551f487ae818,TreeHouse Foods Inc,THS,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
da15bbd3f185171c8782f7dc5,Tiffany & Co.,TIF,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
edb4dbdb3733d5e3e9eda6d75,"The TJX Companies, Inc.",TJX,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
9f9d2978b299d8b00301541c8,Timken Co,TKR,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
97f55775f477b67a39eeccc0f,Torchmark Corp,TMK,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,0,0,1,1
9b4e91cd06758f18a1a81bf66,Thermo Fisher Scientific Inc,TMO,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,1,1,1
d79869e99acb90c37a813dd4f,"T-Mobile US, Inc",TMUS,ba075f9e97825d22570d1bcf73c382f2,Telecommunications,1,1,1,1
a29fe6521b34c52b9a8d60ff3,"Tandem Diabetes Care, Inc. ",TNDM,e7db1c88e2f0c27ca6be63dd50901ec3,Health Care Equipment & Services,1,0,0,0
b4492b2caed1b9a78a7e57c38,Toll Brothers Inc,TOL,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
5786bf8e0a3ee293bbf47d205,"Tapestry, Inc.",TPR,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,0
a0a420debc68efd6700595d39,"Tempur Sealy International, Inc.",TPX,6ccd87c01fb82eac743307c8dd219fd3,Household Goods & Apparel,1,1,1,1
45d68ed4963c201602a682fe8,Tribune Media Co,TRCO,3b563524fdb17b4a86590470d40bef74,Media,0,0,1,1
4d83a00cc5e12564d4804a549,"LendingTree, Inc.",TREE,d271a2c22f236f624dae9917965bab6d,Consumer & Diversified Finance,1,1,0,0
54894669682e41817ce933662,"Trex Company, Inc. ",TREX,7ac110e84d23204aa63c248a732f2179,Building Materials & Packaging,1,0,0,0
70dacb22a2f1e5aebc635f0a6,Targa Resources Corp,TRGP,5186f581089f313773b32576818b79fe,Oil & Gas,1,1,1,1
20b22f0b4f30838d1c720a084,TripAdvisor Inc,TRIP,f7191f4efa57134e0e3c349a0d36eec3,Restaurants & Leisure,1,1,1,1
a7fe3643522d3063622df0df9,"Trimble, Inc.",TRMB,6ffda4ff590948af9d315927fc3a27e6,Industrial Goods,1,1,1,1
d70b2b0db9b2120559aa3d3ac,Trinity Industries Inc,TRN,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
b702f6a02d5f899f1e4b9694d,T. Rowe Price Group Inc.,TROW,98bf4640b315d6320d944b36f9ea06e7,Capital Markets,1,1,1,1
9064a31b08b92dce04e8c7bfc,TransUnion LLC,TRU,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,1,1,1,1
adbb37913dc62e427fd4b9867,"The Travelers Companies, Inc.",TRV,eaff1bdf24fcffe0e14e29a1bff51a12,Insurance,1,1,1,1
734dba4139d2873cf71269c01,Tractor Supply Co Inc,TSCO,053e0bc8b9627b28e2ed8029a34b35bd,Retail,1,1,1,1
f97c6f24cae73a38b6a7f2f8f,"Tesla, Inc.",TSLA,084cd6e07a4bb1a09ede9e62a8fdf814,Automobiles & Parts,1,1,1,1
81ced27969937ef4fb5cdab57,Tyson Foods Inc,TSN,e3f4aafdc8b3562a52a4f6bbaa217e69,"Food, Beverage & Tobacco",1,1,1,1
1e7282a2316fd04483868bdb4,Tesaro Inc,TSRO,0da83ad83c167ac387dc536b43cf36fb,Pharmaceuticals & Biotech,0,0,1,1
2dcca93870d446a0a31021a86,Total System Services Inc,TSS,c55bccd7265df862ebc4dc9c8cb418fb,Commercial Support Services,0,0,1,1
3ed120ccda286ccc0cb1386ba,Trane Technologies,TT,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
5c4b90c0001ef2f8dcc49d66c,The Toro Company,TTC,257a8d97f966fedd03cf5d7f558f68e2,Commercial Vehicles & Machinery,1,1,1,1
